"LOCATION","Country","HP","Provider","HF","Financing Agent","HC","Function","ICD","Diagnostic Category","AGE","Age Group","GEN","Gender","UNI","Unit","YR","Year","Value","Flag Codes","Flags"
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB600","Certain conditions originating in the perinatal period","40_44","40 to 44","T","Total","PARCUR","% current expenditure on health","2007","2007",0,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB600","Certain conditions originating in the perinatal period","40_44","40 to 44","T","Total","PARCUR","% current expenditure on health","2011","2011",0.000149797249422906,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB700","Congenital malformations, deformations and chromosomal abnormalities","40_44","40 to 44","T","Total","PARCUR","% current expenditure on health","2003","2003",0.0239241053764826,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB700","Congenital malformations, deformations and chromosomal abnormalities","40_44","40 to 44","T","Total","PARCUR","% current expenditure on health","2005","2005",0.030777590517955,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB700","Congenital malformations, deformations and chromosomal abnormalities","40_44","40 to 44","T","Total","PARCUR","% current expenditure on health","2007","2007",0.0273938586516309,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB700","Congenital malformations, deformations and chromosomal abnormalities","40_44","40 to 44","T","Total","PARCUR","% current expenditure on health","2011","2011",0.0145303331940219,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB800","Symptoms, signs and abnormal clinical and laboratory findings, n.e.c.","40_44","40 to 44","T","Total","PARCUR","% current expenditure on health","2003","2003",0.655382463630759,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB800","Symptoms, signs and abnormal clinical and laboratory findings, n.e.c.","40_44","40 to 44","T","Total","PARCUR","% current expenditure on health","2005","2005",0.649513289551326,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB800","Symptoms, signs and abnormal clinical and laboratory findings, n.e.c.","40_44","40 to 44","T","Total","PARCUR","% current expenditure on health","2007","2007",0.5535924385067,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB800","Symptoms, signs and abnormal clinical and laboratory findings, n.e.c.","40_44","40 to 44","T","Total","PARCUR","% current expenditure on health","2011","2011",0.395314941227049,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB900","Injury, poisoning and other consequences of external causes","40_44","40 to 44","T","Total","PARCUR","% current expenditure on health","2003","2003",0.145845027006634,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB900","Injury, poisoning and other consequences of external causes","40_44","40 to 44","T","Total","PARCUR","% current expenditure on health","2005","2005",0.155373767304435,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB900","Injury, poisoning and other consequences of external causes","40_44","40 to 44","T","Total","PARCUR","% current expenditure on health","2007","2007",0.165939776868153,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB900","Injury, poisoning and other consequences of external causes","40_44","40 to 44","T","Total","PARCUR","% current expenditure on health","2011","2011",0.13451792998177,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA100","Infectious and parasitic diseases","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2003","2003",0.135263211167036,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA100","Infectious and parasitic diseases","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2005","2005",0.153251174854921,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA100","Infectious and parasitic diseases","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2007","2007",0.156480027117949,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA100","Infectious and parasitic diseases","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2011","2011",0.11804023254525,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA200","Neoplasms","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2003","2003",0.286859225043017,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA200","Neoplasms","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2005","2005",0.313931423283141,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA200","Neoplasms","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2007","2007",0.406966317378546,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA200","Neoplasms","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2011","2011",0.396513319222432,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA300","Diseases of the blood and bloodforming organs","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2003","2003",0.0209335922044223,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA300","Diseases of the blood and bloodforming organs","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2005","2005",0.0191033320456272,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA300","Diseases of the blood and bloodforming organs","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2007","2007",0.0222698275369374,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA300","Diseases of the blood and bloodforming organs","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2011","2011",0.0387974876005327,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA400","Endocrine, nutritional and metabolic diseases","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2003","2003",0.132042658520202,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA400","Endocrine, nutritional and metabolic diseases","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2005","2005",0.132662028094634,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA400","Endocrine, nutritional and metabolic diseases","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2007","2007",0.17953816713407,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA400","Endocrine, nutritional and metabolic diseases","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2011","2011",0.168222311101924,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA500","Mental and behavioural disorders","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2003","2003",0.884961859455082,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA500","Mental and behavioural disorders","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2005","2005",1.00759463578436,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA500","Mental and behavioural disorders","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2007","2007",1.20907426494788,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA500","Mental and behavioural disorders","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2011","2011",1.39101725814111,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA600","Diseases of the nervous system","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2003","2003",0.458468673224325,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA600","Diseases of the nervous system","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2005","2005",0.469092931342625,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA600","Diseases of the nervous system","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2007","2007",0.44046959774385,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA600","Diseases of the nervous system","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2011","2011",0.405201559688961,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA900","Diseases of the circulatory system","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2003","2003",0.424192791483018,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA900","Diseases of the circulatory system","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2005","2005",0.398622862018755,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA900","Diseases of the circulatory system","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2007","2007",0.51457097078711,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA900","Diseases of the circulatory system","45_49","45 to 49","T","Total","PARCUR","% current expenditure on health","2011","2011",0.446246006030837,,
