random_ID,surf_ID,age_category,sex,ethnicity,highest_qualification,weekly_hours,weekly_income
3741,1,55,F,maori,vocational/trade,55,630
3742,1,35,F,european/pakeha,school,40,820
3743,1,50,F,european/pakeha,vocational/trade,20,390
3744,1,45,F,european/pakeha,bachelor or higher,24,850
3745,1,35,M,pacific,vocational/trade,38,670
3746,1,40,F,european/pakeha,vocational/trade,40,1080
3747,1,50,M,european/pakeha,vocational/trade,66,1010
3748,1,60,F,european/pakeha,post-school,18,230
3749,1,35,M,european/pakeha,bachelor or higher,32,620
3750,1,35,F,european/pakeha,no qual,18,190
3751,1,60,F,european/pakeha,school,11,200
3752,1,45,M,european/pakeha,no qual,57,750
3753,1,40,M,other,vocational/trade,37,1150
3754,1,35,F,european/pakeha,vocational/trade,32,730
3755,1,35,F,european/pakeha,bachelor or higher,38,1200
3756,1,25,M,european/pakeha,post-school,36,370
3757,1,55,F,european/pakeha,school,20,440
3758,1,45,F,other,bachelor or higher,41,1080
3759,1,30,M,european/pakeha,post-school,40,650
3760,1,45,F,european/pakeha,vocational/trade,38,420
3761,1,35,F,european/pakeha,school,20,210
3762,1,30,M,pacific,no qual,26,260
3763,1,35,F,european/pakeha,vocational/trade,20,230
3764,1,60,M,european/pakeha,school,46,480
3765,1,50,F,european/pakeha,vocational/trade,30,380
3766,1,45,F,european/pakeha,bachelor or higher,31,870
3767,1,25,F,european/pakeha,vocational/trade,20,210
3768,1,25,F,maori combination,vocational/trade,33,650
3769,1,30,M,european/pakeha,vocational/trade,45,1080
3770,1,30,M,european/pakeha,vocational/trade,24,690
3771,1,40,F,european/pakeha,vocational/trade,30,700
3772,1,30,M,european/pakeha,vocational/trade,45,1060
3773,1,55,F,european/pakeha,school,29,430
3774,1,45,F,european/pakeha,school,20,370
3775,1,45,F,european/pakeha,vocational/trade,40,860
3776,1,50,M,european/pakeha,vocational/trade,40,710
3777,1,35,F,european/pakeha,school,23,330
3778,1,35,F,european/pakeha,no qual,18,420
3779,1,25,F,pacific,no qual,40,440
3780,1,35,F,european/pakeha,no qual,40,570
3781,1,30,F,european/pakeha,no qual,19,210
3782,1,35,M,pacific,vocational/trade,32,500
3783,1,30,F,european/pakeha,post-school,16,340
3784,1,50,M,maori,no qual,63,920
3785,1,60,F,european/pakeha,no qual,16,170
3786,1,45,M,european/pakeha,vocational/trade,40,1350
3787,1,25,F,maori combination,school,52,410
3788,1,55,F,pacific,vocational/trade,41,1170
3789,1,35,F,pacific,no qual,40,490
3790,1,50,M,european/pakeha,vocational/trade,20,440
3791,1,55,F,maori,vocational/trade,31,720
3792,1,45,F,european/pakeha,post-school,24,580
3793,1,40,M,european/pakeha,school,61,1350
3794,1,30,F,european/pakeha,vocational/trade,44,570
3795,1,25,M,maori,vocational/trade,38,760
3796,1,25,F,maori,bachelor or higher,25,410
3797,1,40,F,pacific,school,30,400
3798,1,30,F,european/pakeha,vocational/trade,25,560
3799,1,60,F,european/pakeha,vocational/trade,6,160
3800,1,35,M,european/pakeha,vocational/trade,40,1970
3801,1,55,F,european/pakeha,school,82,910
3802,1,40,M,european/pakeha,school,50,1570
3803,1,45,F,european/pakeha,post-school,26,380
3804,1,55,M,european/pakeha,post-school,40,590
3805,1,40,M,maori combination,no qual,55,950
3806,1,25,F,other,bachelor or higher,20,310
3807,1,50,F,european/pakeha,vocational/trade,42,670
3808,1,30,M,european/pakeha,vocational/trade,55,510
3809,1,25,M,european/pakeha,school,40,420
3810,1,25,F,european/pakeha,post-school,40,400
3811,1,30,M,european/pakeha,vocational/trade,55,610
3812,1,55,F,european/pakeha,school,38,590
3813,1,55,F,european/pakeha,vocational/trade,8,420
3814,1,30,F,european/pakeha,school,40,560
3815,1,40,M,pacific,vocational/trade,70,1840
3816,1,35,M,other,school,38,420
3817,1,55,F,european/pakeha,no qual,40,570
3818,1,40,M,european/pakeha,vocational/trade,60,1010
3819,1,30,F,european/pakeha,school,19,450
3820,1,35,F,pacific,no qual,40,390
3821,1,45,F,european/pakeha,vocational/trade,47,190
3822,1,40,M,european/pakeha,vocational/trade,66,1010
3823,1,25,F,european/pakeha,school,39,590
3824,1,50,M,european/pakeha,vocational/trade,23,640
3825,1,45,F,european/pakeha,school,18,450
3826,1,45,M,european/pakeha,bachelor or higher,45,2260
3827,1,55,M,european/pakeha,vocational/trade,40,1160
3828,1,60,F,european/pakeha,no qual,33,540
3829,1,50,F,european/pakeha,no qual,30,1400
3830,1,50,F,pacific,post-school,23,290
3831,1,30,F,maori,vocational/trade,20,500
3832,1,40,F,european/pakeha,vocational/trade,16,460
3833,1,55,M,european/pakeha,vocational/trade,40,720
3834,1,40,M,maori combination,post-school,50,850
3835,1,30,M,maori combination,school,26,550
3836,1,40,F,european/pakeha,vocational/trade,34,520
3837,1,40,F,european/pakeha,school,15,640
3838,1,35,M,european/pakeha,vocational/trade,40,860
3839,1,50,M,other,bachelor or higher,39,1250
3840,1,55,F,european/pakeha,no qual,14,200
3841,1,35,M,european/pakeha,bachelor or higher,40,800
3842,1,45,M,other,vocational/trade,81,1660
3843,1,35,M,european/pakeha,vocational/trade,80,1640
3844,1,40,M,european/pakeha,no qual,53,580
3845,1,30,F,european/pakeha,vocational/trade,14,150
3846,1,30,F,maori,school,21,210
3847,1,45,F,european/pakeha,school,18,520
3848,1,55,F,european/pakeha,no qual,131,470
3849,1,40,F,pacific,school,24,930
3850,1,50,M,european/pakeha,school,45,700
3851,1,60,F,european/pakeha,post-school,28,190
3852,1,45,M,european/pakeha,no qual,34,780
3853,1,55,F,european/pakeha,vocational/trade,30,360
3854,1,30,M,european/pakeha,vocational/trade,26,900
3855,1,45,F,european/pakeha,no qual,43,470
3856,1,30,F,european/pakeha,school,37,760
3857,1,55,M,maori,no qual,43,1020
3858,1,45,F,other,post-school,12,290
3859,1,45,M,european/pakeha,school,74,1460
3860,1,25,F,european/pakeha,school,6,290
3861,1,40,M,other,vocational/trade,37,1150
3862,1,30,F,maori,school,6,290
3863,1,50,F,european/pakeha,vocational/trade,40,400
3864,1,45,F,european/pakeha,no qual,40,690
3865,1,50,M,european/pakeha,no qual,40,800
3866,1,35,F,european/pakeha,school,38,970
3867,1,30,M,european/pakeha,vocational/trade,45,800
3868,1,25,F,european/pakeha,bachelor or higher,62,1430
3869,1,55,F,other,vocational/trade,50,1410
3870,1,55,M,other,no qual,70,720
3871,1,25,M,maori,vocational/trade,42,530
3872,1,50,F,european/pakeha,vocational/trade,45,940
3873,1,35,F,european/pakeha,vocational/trade,43,650
3874,1,45,F,european/pakeha,bachelor or higher,20,250
3875,1,45,M,european/pakeha,no qual,45,1100
3876,1,45,F,pacific,school,40,380
3877,1,40,F,other,bachelor or higher,40,600
3878,1,35,M,european/pakeha,vocational/trade,45,1080
3879,1,35,M,other,vocational/trade,46,1370
3880,1,25,F,european/pakeha,vocational/trade,44,470
3881,1,35,M,pacific,bachelor or higher,97,1960
3882,1,30,M,other,bachelor or higher,10,300
3883,1,55,F,european/pakeha,no qual,8,270
3884,1,50,F,pacific,school,40,290
3885,1,50,M,european/pakeha,bachelor or higher,30,650
3886,1,35,M,european/pakeha,vocational/trade,40,1330
3887,1,30,M,european/pakeha,school,23,520
3888,1,25,F,european/pakeha,bachelor or higher,42,650
3889,1,30,F,european/pakeha,no qual,40,700
3890,1,45,F,european/pakeha,no qual,40,580
3891,1,35,M,european/pakeha,no qual,43,590
3892,1,55,F,european/pakeha,no qual,32,430
3893,1,25,M,other,bachelor or higher,43,1260
3894,1,35,F,european/pakeha,bachelor or higher,50,1030
3895,1,60,F,european/pakeha,vocational/trade,38,590
3896,1,30,F,european/pakeha,school,25,340
3897,1,50,M,european/pakeha,bachelor or higher,62,1160
3898,1,25,M,maori combination,school,32,380
3899,1,50,F,maori,vocational/trade,20,390
3900,1,30,F,european/pakeha,post-school,33,390
3901,1,50,F,european/pakeha,vocational/trade,60,1430
3902,1,45,M,european/pakeha,vocational/trade,38,900
3903,1,35,M,european/pakeha,school,111,2870
3904,1,40,M,european/pakeha,no qual,60,600
3905,1,50,M,european/pakeha,bachelor or higher,50,3820
3906,1,40,F,european/pakeha,school,40,500
3907,1,25,M,european/pakeha,school,48,1020
3908,1,40,M,european/pakeha,vocational/trade,48,540
3909,1,25,F,european/pakeha,no qual,24,230
3910,1,50,M,european/pakeha,vocational/trade,73,1970
3911,1,60,M,european/pakeha,vocational/trade,97,1820
3912,1,55,M,european/pakeha,no qual,30,320
3913,1,35,M,european/pakeha,vocational/trade,40,1270
3914,1,30,M,european/pakeha,bachelor or higher,50,1580
3915,1,40,F,european/pakeha,no qual,14,560
3916,1,60,M,european/pakeha,vocational/trade,40,1180
3917,1,45,F,european/pakeha,school,56,1080
3918,1,55,F,european/pakeha,bachelor or higher,159,2190
3919,1,30,F,pacific,vocational/trade,33,570
3920,1,30,F,pacific,vocational/trade,16,190
3921,1,35,F,maori,no qual,31,290
3922,1,25,M,european/pakeha,no qual,51,740
3923,1,40,F,european/pakeha,no qual,11,520
3924,1,30,M,pacific,school,35,540
3925,1,50,M,european/pakeha,school,50,730
3926,1,35,F,maori,school,13,370
3927,1,50,F,european/pakeha,vocational/trade,32,370
3928,1,40,F,european/pakeha,vocational/trade,40,620
3929,1,30,F,european/pakeha,no qual,28,670
3930,1,35,F,maori combination,school,28,400
3931,1,30,F,european/pakeha,post-school,20,440
3932,1,35,F,european/pakeha,post-school,21,60
3933,1,30,F,european/pakeha,vocational/trade,37,540
3934,1,30,M,european/pakeha,vocational/trade,45,970
3935,1,30,F,european/pakeha,no qual,39,420
3936,1,30,M,other,vocational/trade,40,1190
3937,1,30,M,maori combination,vocational/trade,38,1160
3938,1,55,F,maori,post-school,24,1190
3939,1,50,M,pacific,no qual,40,430
3940,1,60,M,european/pakeha,no qual,51,880
3941,1,45,F,european/pakeha,bachelor or higher,11,140
3942,1,40,M,european/pakeha,vocational/trade,40,620
3943,1,60,M,european/pakeha,post-school,43,910
3944,1,40,F,european/pakeha,no qual,25,250
3945,1,50,F,european/pakeha,no qual,44,540
3946,1,25,F,european/pakeha,vocational/trade,39,480
3947,1,45,F,european/pakeha,school,40,480
3948,1,25,M,european/pakeha,bachelor or higher,42,990
3949,1,35,F,maori combination,post-school,56,670
3950,1,55,M,european/pakeha,post-school,51,870
3951,1,40,M,european/pakeha,vocational/trade,50,690
3952,1,40,F,maori,bachelor or higher,50,890
3953,1,45,F,pacific,no qual,32,750
3954,1,40,F,maori,no qual,30,360
3955,1,55,F,european/pakeha,no qual,8,80
3956,1,45,F,european/pakeha,vocational/trade,40,790
3957,1,50,M,maori,no qual,53,900
3958,1,25,F,european/pakeha,school,59,160
3959,1,35,M,european/pakeha,school,40,1090
3960,1,55,F,european/pakeha,vocational/trade,38,710
3961,1,25,M,other,vocational/trade,66,1440
3962,1,40,M,european/pakeha,vocational/trade,42,560
3963,1,55,M,european/pakeha,bachelor or higher,40,2120
3964,1,50,M,european/pakeha,no qual,24,420
3965,1,30,M,european/pakeha,vocational/trade,40,840
3966,1,45,F,european/pakeha,school,21,200
3967,1,60,M,european/pakeha,vocational/trade,45,950
3968,1,40,F,european/pakeha,bachelor or higher,53,1710
3969,1,30,F,european/pakeha,school,30,380
3970,1,30,F,other,vocational/trade,23,300
3971,1,30,F,european/pakeha,school,40,490
3972,1,40,F,european/pakeha,vocational/trade,40,1430
3973,1,45,F,european/pakeha,vocational/trade,30,540
3974,1,50,F,european/pakeha,vocational/trade,40,650
3975,1,45,M,european/pakeha,no qual,42,1130
3976,1,35,F,maori,vocational/trade,46,870
3977,1,25,F,pacific,school,46,360
3978,1,50,M,european/pakeha,post-school,27,530
3979,1,60,M,pacific,vocational/trade,34,500
3980,1,40,M,european/pakeha,vocational/trade,50,1520
3981,1,30,F,european/pakeha,school,18,300
3982,1,45,F,european/pakeha,school,40,850
3983,1,45,F,european/pakeha,vocational/trade,23,610
3984,1,45,F,european/pakeha,school,24,730
3985,1,55,M,european/pakeha,vocational/trade,40,810
3986,1,30,M,maori,vocational/trade,51,900
3987,1,40,F,european/pakeha,school,40,610
3988,1,30,M,european/pakeha,no qual,40,560
3989,1,25,M,maori,post-school,36,930
3990,1,45,M,european/pakeha,vocational/trade,60,700
3991,1,40,M,european/pakeha,vocational/trade,42,730
3992,1,30,F,maori combination,school,55,770
3993,1,25,M,other,bachelor or higher,43,1260
3994,1,35,F,european/pakeha,school,38,540
3995,1,30,M,european/pakeha,school,21,390
3996,1,30,M,european/pakeha,school,50,840
3997,1,30,M,european/pakeha,no qual,36,960
3998,1,40,F,european/pakeha,vocational/trade,55,1310
3999,1,40,M,european/pakeha,no qual,40,460
4000,1,40,F,european/pakeha,school,38,1570
4001,1,55,M,european/pakeha,school,39,680
4002,1,35,F,european/pakeha,vocational/trade,20,240
4003,1,45,M,european/pakeha,vocational/trade,40,1780
4004,1,30,F,european/pakeha,vocational/trade,13,100
4005,1,40,F,non-maori combination,school,30,670
4006,1,50,M,european/pakeha,post-school,23,490
4007,1,25,F,european/pakeha,school,39,620
4008,1,45,F,european/pakeha,bachelor or higher,25,300
4009,1,50,M,european/pakeha,no qual,8,60
4010,1,50,M,european/pakeha,vocational/trade,45,1360
4011,1,40,F,european/pakeha,no qual,60,890
4012,1,55,F,european/pakeha,bachelor or higher,65,2920
4013,1,50,M,pacific,no qual,63,660
4014,1,55,F,other,school,39,390
4015,1,35,F,european/pakeha,school,23,410
4016,1,50,F,european/pakeha,no qual,10,210
4017,1,45,M,european/pakeha,vocational/trade,53,950
4018,1,45,M,european/pakeha,no qual,45,820
4019,1,25,M,european/pakeha,vocational/trade,41,1210
4020,1,45,F,european/pakeha,no qual,35,580
4021,1,40,F,european/pakeha,bachelor or higher,40,850
4022,1,25,M,european/pakeha,school,40,530
4023,1,35,F,european/pakeha,vocational/trade,20,300
4024,1,55,F,european/pakeha,school,14,300
4025,1,50,M,european/pakeha,post-school,27,520
4026,1,35,M,pacific,bachelor or higher,75,1150
4027,1,30,F,european/pakeha,vocational/trade,9,450
4028,1,35,M,other,bachelor or higher,25,590
4029,1,60,M,european/pakeha,bachelor or higher,12,690
4030,1,60,F,european/pakeha,vocational/trade,16,190
4031,1,35,M,maori,school,50,590
4032,1,55,F,european/pakeha,no qual,30,480
4033,1,50,F,european/pakeha,vocational/trade,40,590
4034,1,25,M,european/pakeha,vocational/trade,49,1030
4035,1,45,M,european/pakeha,vocational/trade,50,1640
4036,1,35,M,european/pakeha,vocational/trade,42,720
4037,1,50,M,european/pakeha,vocational/trade,40,890
4038,1,35,M,european/pakeha,school,52,1080
4039,1,50,M,european/pakeha,vocational/trade,35,780
4040,1,55,F,european/pakeha,no qual,40,460
4041,1,45,M,european/pakeha,vocational/trade,50,1110
4042,1,35,M,maori,no qual,40,640
4043,1,25,M,european/pakeha,vocational/trade,69,760
4044,1,40,F,european/pakeha,vocational/trade,40,590
4045,1,30,M,european/pakeha,no qual,81,1150
4046,1,60,F,european/pakeha,no qual,13,130
4047,1,45,F,maori,school,55,1060
4048,1,35,M,european/pakeha,school,40,440
4049,1,25,M,european/pakeha,vocational/trade,40,740
4050,1,35,M,european/pakeha,vocational/trade,58,650
4051,1,35,F,european/pakeha,vocational/trade,14,310
4052,1,45,M,european/pakeha,bachelor or higher,48,2390
4053,1,30,F,maori,vocational/trade,9,310
4054,1,25,M,pacific,vocational/trade,49,690
4055,1,45,F,european/pakeha,bachelor or higher,60,2040
4056,1,35,F,european/pakeha,no qual,16,340
4057,1,30,M,european/pakeha,vocational/trade,47,960
4058,1,25,F,european/pakeha,vocational/trade,41,450
4059,1,45,F,european/pakeha,post-school,38,1110
4060,1,35,F,european/pakeha,no qual,15,360
4061,1,30,M,european/pakeha,no qual,40,750
4062,1,50,M,european/pakeha,no qual,45,690
4063,1,45,F,european/pakeha,school,12,110
4064,1,30,M,european/pakeha,vocational/trade,40,580
4065,1,25,F,other,school,42,410
4066,1,40,F,pacific,vocational/trade,20,480
4067,1,55,M,european/pakeha,school,59,840
4068,1,55,M,european/pakeha,school,40,350
4069,1,25,F,european/pakeha,vocational/trade,35,560
4070,1,50,F,european/pakeha,no qual,15,470
4071,1,35,M,european/pakeha,vocational/trade,40,530
4072,1,35,M,european/pakeha,vocational/trade,79,540
4073,1,40,F,european/pakeha,vocational/trade,38,800
4074,1,50,F,european/pakeha,vocational/trade,19,460
4075,1,45,M,european/pakeha,no qual,42,580
4076,1,50,M,pacific,vocational/trade,52,640
4077,1,25,M,european/pakeha,vocational/trade,40,690
4078,1,60,F,european/pakeha,school,16,320
4079,1,45,M,european/pakeha,vocational/trade,40,810
4080,1,45,M,european/pakeha,vocational/trade,43,790
4081,1,40,F,european/pakeha,post-school,25,380
4082,1,50,F,maori combination,school,29,1720
4083,1,50,M,european/pakeha,vocational/trade,38,840
4084,1,55,F,european/pakeha,school,26,250
4085,1,40,M,non-maori combination,vocational/trade,29,380
4086,1,35,M,pacific,vocational/trade,42,510
4087,1,30,M,other,bachelor or higher,40,620
4088,1,25,F,other,bachelor or higher,38,630
4089,1,45,F,european/pakeha,vocational/trade,35,330
4090,1,45,F,european/pakeha,bachelor or higher,12,180
4091,1,55,F,european/pakeha,vocational/trade,30,310
4092,1,25,M,european/pakeha,vocational/trade,40,770
4093,1,45,F,european/pakeha,vocational/trade,25,290
4094,1,55,M,european/pakeha,bachelor or higher,16,400
4095,1,50,M,european/pakeha,bachelor or higher,57,1860
4096,1,35,M,european/pakeha,school,40,1420
4097,1,50,M,other,no qual,25,460
4098,1,25,M,european/pakeha,vocational/trade,12,490
4099,1,45,F,european/pakeha,school,18,190
4100,1,30,F,european/pakeha,school,30,450
4101,1,55,M,european/pakeha,bachelor or higher,103,3300
4102,1,45,F,european/pakeha,bachelor or higher,15,1050
4103,1,35,M,european/pakeha,bachelor or higher,60,1070
4104,1,40,F,european/pakeha,vocational/trade,29,470
4105,1,40,F,european/pakeha,school,38,690
4106,1,35,F,european/pakeha,no qual,40,570
4107,1,25,M,european/pakeha,school,68,670
4108,1,40,F,european/pakeha,no qual,43,540
4109,1,25,M,maori combination,bachelor or higher,32,1330
4110,1,25,M,european/pakeha,vocational/trade,22,700
4111,1,55,M,european/pakeha,vocational/trade,40,970
4112,1,35,M,european/pakeha,bachelor or higher,35,1050
4113,1,25,M,pacific,vocational/trade,41,1270
4114,1,35,F,european/pakeha,vocational/trade,40,780
4115,1,25,M,pacific,no qual,50,800
4116,1,35,M,other,bachelor or higher,9,130
4117,1,25,F,european/pakeha,bachelor or higher,10,290
4118,1,40,M,other,bachelor or higher,52,160
4119,1,35,F,european/pakeha,vocational/trade,2,160
4120,1,30,F,european/pakeha,vocational/trade,46,700
4121,1,35,F,european/pakeha,vocational/trade,23,510
4122,1,60,F,other,school,43,280
4123,1,25,M,european/pakeha,bachelor or higher,28,700
