"LOCATION","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2025","2025","PER","Persons","3","thousands",,,556.1395,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2026","2026","PER","Persons","3","thousands",,,549.673,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2027","2027","PER","Persons","3","thousands",,,544.245,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2028","2028","PER","Persons","3","thousands",,,541.831,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2029","2029","PER","Persons","3","thousands",,,542.315,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2030","2030","PER","Persons","3","thousands",,,545.728,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2031","2031","PER","Persons","3","thousands",,,550.7425,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2032","2032","PER","Persons","3","thousands",,,554.6645,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2033","2033","PER","Persons","3","thousands",,,556.5655,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2034","2034","PER","Persons","3","thousands",,,554.481,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2035","2035","PER","Persons","3","thousands",,,547.944,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2036","2036","PER","Persons","3","thousands",,,539.4365,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2037","2037","PER","Persons","3","thousands",,,530.5285,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2038","2038","PER","Persons","3","thousands",,,522.107,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2039","2039","PER","Persons","3","thousands",,,516.3545,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2040","2040","PER","Persons","3","thousands",,,513.342,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2041","2041","PER","Persons","3","thousands",,,511.8615,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2042","2042","PER","Persons","3","thousands",,,511.566,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2043","2043","PER","Persons","3","thousands",,,511.1595,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2044","2044","PER","Persons","3","thousands",,,510.057,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2045","2045","PER","Persons","3","thousands",,,509.4405,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2046","2046","PER","Persons","3","thousands",,,509.2975,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2047","2047","PER","Persons","3","thousands",,,509.7855,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2048","2048","PER","Persons","3","thousands",,,510.7365,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2049","2049","PER","Persons","3","thousands",,,512.021,,
"NLD","Netherlands","MA","Males","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2050","2050","PER","Persons","3","thousands",,,513.496,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1950","1950","PER","Persons","3","thousands",,,348.236,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1951","1951","PER","Persons","3","thousands",,,360.322,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1952","1952","PER","Persons","3","thousands",,,368.754,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1953","1953","PER","Persons","3","thousands",,,378.547,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1954","1954","PER","Persons","3","thousands",,,389.637,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1955","1955","PER","Persons","3","thousands",,,392.686,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1956","1956","PER","Persons","3","thousands",,,388.773,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1957","1957","PER","Persons","3","thousands",,,385.286,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1958","1958","PER","Persons","3","thousands",,,382.994,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1959","1959","PER","Persons","3","thousands",,,380.777,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1960","1960","PER","Persons","3","thousands",,,380.1025,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1961","1961","PER","Persons","3","thousands",,,381.303,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1962","1962","PER","Persons","3","thousands",,,383.11,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1963","1963","PER","Persons","3","thousands",,,383.116,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1964","1964","PER","Persons","3","thousands",,,381.2175,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1965","1965","PER","Persons","3","thousands",,,378.8455,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1966","1966","PER","Persons","3","thousands",,,376.7645,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1967","1967","PER","Persons","3","thousands",,,375.43,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1968","1968","PER","Persons","3","thousands",,,376.9135,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1969","1969","PER","Persons","3","thousands",,,382.5255,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1970","1970","PER","Persons","3","thousands",,,390.0105,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1971","1971","PER","Persons","3","thousands",,,397.3485,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1972","1972","PER","Persons","3","thousands",,,404.813,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1973","1973","PER","Persons","3","thousands",,,415.607,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1974","1974","PER","Persons","3","thousands",,,429.867,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1975","1975","PER","Persons","3","thousands",,,442.531,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1976","1976","PER","Persons","3","thousands",,,470.3755,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1977","1977","PER","Persons","3","thousands",,,513.318,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1978","1978","PER","Persons","3","thousands",,,545.234,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1979","1979","PER","Persons","3","thousands",,,565.6365,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1980","1980","PER","Persons","3","thousands",,,583.5245,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1981","1981","PER","Persons","3","thousands",,,584.228,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1982","1982","PER","Persons","3","thousands",,,569.3385,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1983","1983","PER","Persons","3","thousands",,,561.3315,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1984","1984","PER","Persons","3","thousands",,,559.532,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1985","1985","PER","Persons","3","thousands",,,562.161,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1986","1986","PER","Persons","3","thousands",,,567.9355,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1987","1987","PER","Persons","3","thousands",,,574.3655,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1988","1988","PER","Persons","3","thousands",,,581.133,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1989","1989","PER","Persons","3","thousands",,,589.56,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1990","1990","PER","Persons","3","thousands",,,598.7225,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1991","1991","PER","Persons","3","thousands",,,608.937,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1992","1992","PER","Persons","3","thousands",,,619.6095,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1993","1993","PER","Persons","3","thousands",,,629.5815,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1994","1994","PER","Persons","3","thousands",,,638.0775,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1995","1995","PER","Persons","3","thousands",,,643.4675,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1996","1996","PER","Persons","3","thousands",,,644.6595,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1997","1997","PER","Persons","3","thousands",,,643.0675,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1998","1998","PER","Persons","3","thousands",,,641.49,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","1999","1999","PER","Persons","3","thousands",,,641.8525,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2000","2000","PER","Persons","3","thousands",,,644.396,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2001","2001","PER","Persons","3","thousands",,,645.6685,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2002","2002","PER","Persons","3","thousands",,,642.151,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2003","2003","PER","Persons","3","thousands",,,629.96,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2004","2004","PER","Persons","3","thousands",,,606.8525,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2005","2005","PER","Persons","3","thousands",,,577.159,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2006","2006","PER","Persons","3","thousands",,,547.8885,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2007","2007","PER","Persons","3","thousands",,,523.3185,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2008","2008","PER","Persons","3","thousands",,,508.184,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2009","2009","PER","Persons","3","thousands",,,501.3505,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2010","2010","PER","Persons","3","thousands",,,500.143,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2011","2011","PER","Persons","3","thousands",,,502.766,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2012","2012","PER","Persons","3","thousands",,,504.0805,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2013","2013","PER","Persons","3","thousands",,,503.0785,"B","Break"
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2014","2014","PER","Persons","3","thousands",,,505.076,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2015","2015","PER","Persons","3","thousands",,,505.7145,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2016","2016","PER","Persons","3","thousands",,,507.271,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2017","2017","PER","Persons","3","thousands",,,511.961,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2018","2018","PER","Persons","3","thousands",,,518.3365,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2019","2019","PER","Persons","3","thousands",,,524.4935,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2020","2020","PER","Persons","3","thousands",,,530.7305,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2021","2021","PER","Persons","3","thousands",,,536.1865,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2022","2022","PER","Persons","3","thousands",,,539.229,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2023","2023","PER","Persons","3","thousands",,,540.5285,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2024","2024","PER","Persons","3","thousands",,,540.3085,,
"NLD","Netherlands","FE","Females","D199L530","Population (hist&proj)  30-34","VAR1","Baseline","2025","2025","PER","Persons","3","thousands",,,536.2855,,
